"","book","chapter","chapter_number","chapter_cn","word"
"214","analects","zi-han",9,"子罕","子畏於匡。曰：「文王既沒，文不在茲乎？天之將喪斯文也，後死者不得與於斯文也；天之未喪斯文也，匡人其如予何？」"
"215","analects","zi-han",9,"子罕","大宰問於子貢曰：「夫子聖者與？何其多能也？」子貢曰：「固天縱之將聖，又多能也。」子聞之，曰：「大宰知我乎！吾少也賤，故多能鄙事。君子多乎哉？不多也。」"
"216","analects","zi-han",9,"子罕","牢曰：「子云，『吾不試，故藝』。」"
"217","analects","zi-han",9,"子罕","子曰：「吾有知乎哉？無知也。有鄙夫問於我，空空如也，我叩其兩端而竭焉。」"
"218","analects","zi-han",9,"子罕","子曰：「鳳鳥不至，河不出圖，吾已矣夫！」"
"219","analects","zi-han",9,"子罕","子見齊衰者、冕衣裳者與瞽者，見之，雖少必作；過之，必趨。"
"220","analects","zi-han",9,"子罕","顏淵喟然歎曰：「仰之彌高，鑽之彌堅；瞻之在前，忽焉在後。夫子循循然善誘人，博我以文，約我以禮。欲罷不能，既竭吾才，如有所立卓爾。雖欲從之，末由也已。」"
"221","analects","zi-han",9,"子罕","子疾病，子路使門人為臣。病閒，曰：「久矣哉！由之行詐也，無臣而為有臣。吾誰欺？欺天乎？且予與其死於臣之手也，無寧死於二三子之手乎？且予縱不得大葬，予死於道路乎？」"
"222","analects","zi-han",9,"子罕","子貢曰：「有美玉於斯，韞匵而藏諸？求善賈而沽諸？」子曰：「沽之哉！沽之哉！我待賈者也。」"
"223","analects","zi-han",9,"子罕","子欲居九夷。或曰：「陋，如之何！」子曰：「君子居之，何陋之有？」"
"224","analects","zi-han",9,"子罕","子曰：「吾自衛反魯，然後樂正，雅頌各得其所。」"
"225","analects","zi-han",9,"子罕","子曰：「出則事公卿，入則事父兄，喪事不敢不勉，不為酒困，何有於我哉？」"
"226","analects","zi-han",9,"子罕","子在川上，曰：「逝者如斯夫！不舍晝夜。」"
"227","analects","zi-han",9,"子罕","子曰：「吾未見好德如好色者也。」"
"228","analects","zi-han",9,"子罕","子曰：「譬如為山，未成一簣，止，吾止也；譬如平地，雖覆一簣，進，吾往也。」"
"229","analects","zi-han",9,"子罕","子曰：「語之而不惰者，其回也與！」"
"230","analects","zi-han",9,"子罕","子謂顏淵，曰：「惜乎！吾見其進也，未見其止也。」"
"231","analects","zi-han",9,"子罕","子曰：「苗而不秀者有矣夫！秀而不實者有矣夫！」"
"232","analects","zi-han",9,"子罕","子曰：「後生可畏，焉知來者之不如今也？四十、五十而無聞焉，斯亦不足畏也已。」"
"233","analects","zi-han",9,"子罕","子曰：「法語之言，能無從乎？改之為貴。巽與之言，能無說乎？繹之為貴。說而不繹，從而不改，吾末如之何也已矣。」"
"234","analects","zi-han",9,"子罕","子曰：「主忠信，毋友不如己者，過則勿憚改。」"
"235","analects","zi-han",9,"子罕","子曰：「三軍可奪帥也，匹夫不可奪志也。」"
"236","analects","zi-han",9,"子罕","子曰：「衣敝縕袍，與衣狐貉者立，而不恥者，其由也與？『不忮不求，何用不臧？』」子路終身誦之。子曰：「是道也，何足以臧？」"
"237","analects","zi-han",9,"子罕","子曰：「歲寒，然後知松柏之後彫也。」"
"238","analects","zi-han",9,"子罕","子曰：「知者不惑，仁者不憂，勇者不懼。」"
"239","analects","zi-han",9,"子罕","子曰：「可與共學，未可與適道；可與適道，未可與立；可與立，未可與權。」"
"240","analects","zi-han",9,"子罕","「唐棣之華，偏其反而。豈不爾思？室是遠而。」子曰：「未之思也，夫何遠之有？」"
"241","analects","xiang-dang",10,"鄉黨","孔子於鄉黨，恂恂如也，似不能言者。其在宗廟朝廷，便便言，唯謹爾。"
"242","analects","xiang-dang",10,"鄉黨","朝，與下大夫言，侃侃如也；與上大夫言，誾誾如也。君在，踧踖如也。與與如也。"
"243","analects","xiang-dang",10,"鄉黨","君召使擯，色勃如也，足躩如也。揖所與立，左右手。衣前後，襜如也。趨進，翼如也。賓退，必復命曰：「賓不顧矣。」"
"244","analects","xiang-dang",10,"鄉黨","入公門，鞠躬如也，如不容。立不中門，行不履閾。過位，色勃如也，足躩如也，其言似不足者。攝齊升堂，鞠躬如也，屏氣似不息者。出，降一等，逞顏色，怡怡如也。沒階趨進，翼如也。復其位，踧踖如也。"
"245","analects","xiang-dang",10,"鄉黨","執圭，鞠躬如也，如不勝。上如揖，下如授。勃如戰色，足蹜蹜，如有循。享禮，有容色。私覿，愉愉如也。"
"246","analects","xiang-dang",10,"鄉黨","君子不以紺緅飾。紅紫不以為褻服。當暑，袗絺綌，必表而出之。緇衣羔裘，素衣麑裘，黃衣狐裘。褻裘長。短右袂。必有寢衣，長一身有半。狐貉之厚以居。去喪，無所不佩。非帷裳，必殺之。羔裘玄冠不以弔。吉月，必朝服而朝。"
"247","analects","xiang-dang",10,"鄉黨","齊，必有明衣，布。齊，必變食，居必遷坐。"
"248","analects","xiang-dang",10,"鄉黨","食不厭精，膾不厭細。食饐而餲，魚餒而肉敗，不食。色惡，不食。臭惡，不食。失飪，不食。不時，不食。割不正，不食。不得其醬，不食。肉雖多，不使勝食氣。惟酒無量，不及亂。沽酒市脯不食。不撤薑食。不多食。祭於公，不宿肉。祭肉不出三日。出三日，不食之矣。食不語，寢不言。雖疏食菜羹，瓜祭，必齊如也。"
"249","analects","xiang-dang",10,"鄉黨","席不正，不坐。"
"250","analects","xiang-dang",10,"鄉黨","鄉人飲酒，杖者出，斯出矣。鄉人儺，朝服而立於阼階。"
"251","analects","xiang-dang",10,"鄉黨","問人於他邦，再拜而送之。康子饋藥，拜而受之。曰：「丘未達，不敢嘗。」"
"252","analects","xiang-dang",10,"鄉黨","廄焚。子退朝，曰：「傷人乎？」不問馬。"
"253","analects","xiang-dang",10,"鄉黨","君賜食，必正席先嘗之；君賜腥，必熟而薦之；君賜生，必畜之。侍食於君，君祭，先飯。疾，君視之，東首，加朝服，拖紳。君命召，不俟駕行矣。"
"254","analects","xiang-dang",10,"鄉黨","入太廟，每事問。"
"255","analects","xiang-dang",10,"鄉黨","朋友死，無所歸。曰：「於我殯。」朋友之饋，雖車馬，非祭肉，不拜。"
"256","analects","xiang-dang",10,"鄉黨","寢不尸，居不容。見齊衰者，雖狎，必變。見冕者與瞽者，雖褻，必以貌。凶服者式之。式負版者。有盛饌，必變色而作。迅雷風烈，必變。"
"257","analects","xiang-dang",10,"鄉黨","升車，必正立執綏。車中，不內顧，不疾言，不親指。"
"258","analects","xiang-dang",10,"鄉黨","色斯舉矣，翔而後集。曰：「山梁雌雉，時哉！時哉！」子路共之，三嗅而作。"
"259","analects","xian-jin",11,"先進","子曰：「先進於禮樂，野人也；後進於禮樂，君子也。如用之，則吾從先進。」"
"260","analects","xian-jin",11,"先進","子曰：「從我於陳、蔡者，皆不及門也。」"
"261","analects","xian-jin",11,"先進","德行：顏淵，閔子騫，冉伯牛，仲弓。言語：宰我，子貢。政事：冉有，季路。文學：子游，子夏。"
"262","analects","xian-jin",11,"先進","子曰：「回也非助我者也，於吾言無所不說。」"
"263","analects","xian-jin",11,"先進","子曰：「孝哉閔子騫！人不間於其父母昆弟之言。」"
"264","analects","xian-jin",11,"先進","南容三復白圭，孔子以其兄之子妻之。"
"265","analects","xian-jin",11,"先進","季康子問：「弟子孰為好學？」孔子對曰：「有顏回者好學，不幸短命死矣！今也則亡。」"
"266","analects","xian-jin",11,"先進","顏淵死，顏路請子之車以為之椁。子曰：「才不才，亦各言其子也。鯉也死，有棺而無椁。吾不徒行以為之椁。以吾從大夫之後，不可徒行也。」"
"267","analects","xian-jin",11,"先進","顏淵死。子曰：「噫！天喪予！天喪予！」"
"268","analects","xian-jin",11,"先進","顏淵死，子哭之慟。從者曰：「子慟矣。」曰：「有慟乎？非夫人之為慟而誰為！」"
"269","analects","xian-jin",11,"先進","顏淵死，門人欲厚葬之，子曰：「不可。」門人厚葬之。子曰：「回也視予猶父也，予不得視猶子也。非我也，夫二三子也。」"
"270","analects","xian-jin",11,"先進","季路問事鬼神。子曰：「未能事人，焉能事鬼？」敢問死。曰：「未知生，焉知死？」"
"271","analects","xian-jin",11,"先進","閔子侍側，誾誾如也；子路，行行如也；冉有、子貢，侃侃如也。子樂。「若由也，不得其死然。」"
"272","analects","xian-jin",11,"先進","魯人為長府。閔子騫曰：「仍舊貫，如之何？何必改作？」子曰：「夫人不言，言必有中。」"
"273","analects","xian-jin",11,"先進","子曰：「由之瑟奚為於丘之門？」門人不敬子路。子曰：「由也升堂矣，未入於室也。」"
"274","analects","xian-jin",11,"先進","子貢問：「師與商也孰賢？」子曰：「師也過，商也不及。」曰：「然則師愈與？」子曰：「過猶不及。」"
"275","analects","xian-jin",11,"先進","季氏富於周公，而求也為之聚斂而附益之。子曰：「非吾徒也。小子鳴鼓而攻之，可也。」"
"276","analects","xian-jin",11,"先進","柴也愚，參也魯，師也辟，由也喭。"
"277","analects","xian-jin",11,"先進","子曰：「回也其庶乎，屢空。賜不受命，而貨殖焉，億則屢中。」"
"278","analects","xian-jin",11,"先進","子張問善人之道。子曰：「不踐跡，亦不入於室。」"
"279","analects","xian-jin",11,"先進","子曰：「論篤是與，君子者乎？色莊者乎？」"
"280","analects","xian-jin",11,"先進","子路問：「聞斯行諸？」子曰：「有父兄在，如之何其聞斯行之？」冉有問：「聞斯行諸？」子曰：「聞斯行之。」公西華曰：「由也問聞斯行諸，子曰『有父兄在』；求也問聞斯行諸，子曰『聞斯行之』。赤也惑，敢問。」子曰：「求也退，故進之；由也兼人，故退之。」"
"281","analects","xian-jin",11,"先進","子畏於匡，顏淵後。子曰：「吾以女為死矣。」曰：「子在，回何敢死？」"
"282","analects","xian-jin",11,"先進","季子然問：「仲由、冉求可謂大臣與？」子曰：「吾以子為異之問，曾由與求之問。所謂大臣者：以道事君，不可則止。今由與求也，可謂具臣矣。」曰：「然則從之者與？」子曰：「弒父與君，亦不從也。」"
"283","analects","xian-jin",11,"先進","子路使子羔為費宰。子曰：「賊夫人之子。」子路曰：「有民人焉，有社稷焉。何必讀書，然後為學？」子曰：「是故惡夫佞者。」"
"284","analects","xian-jin",11,"先進","子路、曾皙、冉有、公西華侍坐。子曰：「以吾一日長乎爾，毋吾以也。居則曰：「不吾知也！』如或知爾，則何以哉？」子路率爾而對曰：「千乘之國，攝乎大國之間，加之以師旅，因之以饑饉；由也為之，比及三年，可使有勇，且知方也。」夫子哂之。「求！爾何如？」對曰：「方六七十，如五六十，求也為之，比及三年，可使足民。如其禮樂，以俟君子。」「赤！爾何如？」對曰：「非曰能之，願學焉。宗廟之事，如會同，端章甫，願為小相焉。」「點！爾何如？」鼓瑟希，鏗爾，舍瑟而作。對曰：「異乎三子者之撰。」子曰：「何傷乎？亦各言其志也。」曰：「莫春者，春服既成。冠者五六人，童子六七人，浴乎沂，風乎舞雩，詠而歸。」夫子喟然歎曰：「吾與點也！」三子者出，曾皙後。曾皙曰：「夫三子者之言何如？」子曰：「亦各言其志也已矣。」曰：「夫子何哂由也？」曰：「為國以禮，其言不讓，是故哂之。」「唯求則非邦也與？」「安見方六七十如五六十而非邦也者？」「唯赤則非邦也與？」「宗廟會同，非諸侯而何？赤也為之小，孰能為之大？」"
"285","analects","yan-yuan",12,"顏淵","顏淵問仁。子曰：「克己復禮為仁。一日克己復禮，天下歸仁焉。為仁由己，而由人乎哉？」顏淵曰：「請問其目。」子曰：「非禮勿視，非禮勿聽，非禮勿言，非禮勿動。」顏淵曰：「回雖不敏，請事斯語矣。」"
"286","analects","yan-yuan",12,"顏淵","仲弓問仁。子曰：「出門如見大賓，使民如承大祭。己所不欲，勿施於人。在邦無怨，在家無怨。」仲弓曰：「雍雖不敏，請事斯語矣。」"
"287","analects","yan-yuan",12,"顏淵","司馬牛問仁。子曰：「仁者其言也訒。」曰：「其言也訒，斯謂之仁已乎？」子曰：「為之難，言之得無訒乎？」"
"288","analects","yan-yuan",12,"顏淵","司馬牛問君子。子曰：「君子不憂不懼。」曰：「不憂不懼，斯謂之君子已乎？」子曰：「內省不疚，夫何憂何懼？」"
